0.0,0.0
1.0,0.0
0.5,0.8660254037844386
0.5,0.25
0.75,0.125
0.875,0.0625
0.4375,0.03125
0.21875,0.015625
0.359375,0.4408252018922193
0.6796875,0.22041260094610965
0.58984375,0.5432190023652741
0.794921875,0.27160950118263705
0.3974609375,0.13580475059131852
0.44873046875,0.5009150771878785
0.224365234375,0.25045753859393927
0.1121826171875,0.12522876929696963
0.30609130859375,0.4956270865407041
0.403045654296875,0.6808262451625713
0.2015228271484375,0.34041312258128564
0.6007614135742188,0.17020656129064282
0.5503807067871094,0.5181159825375408
0.5251903533935547,0.6920706931609897
0.7625951766967773,0.34603534658049484
0.8812975883483887,0.17301767329024742
0.9406487941741943,0.08650883664512371
0.7203243970870972,0.4762671202147811
0.3601621985435486,0.23813356010739056
0.6800810992717743,0.11906678005369528
0.34004054963588715,0.05953339002684764
0.4200202748179436,0.4627793969056431
0.2100101374089718,0.23138969845282156
0.1050050687044859,0.11569484922641078
0.05250253435224295,0.05784742461320539
0.5262512671761215,0.028923712306602695
0.26312563358806074,0.014461856153301348
0.38156281679403037,0.44024362996886995
0.4407814083970152,0.6531345168766542
0.7203907041985076,0.3265672584383271
0.6101953520992538,0.5962963311113829
0.5550976760496269,0.7311608674479108
0.5275488380248134,0.7985931356161746
0.7637744190124067,0.3992965678080873
0.6318872095062034,0.632660985796263
0.5659436047531017,0.7493431947903508
0.5329718023765508,0.8076842992873947
0.7664859011882754,0.40384214964369736
0.3832429505941377,0.20192107482184868
0.44162147529706886,0.5339732393031437
0.22081073764853443,0.26698661965157183
0.6104053688242672,0.13349330982578592
0.8052026844121336,0.06674665491289296
0.4026013422060668,0.03337332745644648
0.7013006711030334,0.01668666372822324
0.8506503355515167,0.00834333186411162
0.42532516777575835,0.00417166593205581
0.4626625838878792,0.4350985348582472
0.4813312919439396,0.6505619693213429
0.7406656459719698,0.32528098466067146
0.6203328229859849,0.595653194222555
0.8101664114929925,0.2978265971112775
0.40508320574649626,0.14891329855563876
0.20254160287324813,0.07445664927781938
0.35127080143662404,0.470241026531129
0.425635400718312,0.6681332151577838
0.712817700359156,0.3340666075788919
0.856408850179578,0.16703330378944595
0.678204425089789,0.5165293537869423
0.5891022125448945,0.6912773787856905
0.7945511062724473,0.34563868939284526
0.39727555313622365,0.17281934469642263
0.4486377765681118,0.5194223742404306
0.7243188882840559,0.2597111871202153
0.36215944414202794,0.12985559356010765
0.18107972207101397,0.06492779678005382
0.340539861035507,0.4654766002822462
0.1702699305177535,0.2327383001411231
0.33513496525887676,0.5493818519627809
0.6675674826294384,0.27469092598139044
0.3337837413147192,0.13734546299069522
0.4168918706573596,0.5016854333875669
0.2084459353286798,0.25084271669378344
0.1042229676643399,0.12542135834689172
0.30211148383216996,0.49572338106566516
0.651055741916085,0.24786169053283258
0.3255278709580425,0.12393084526641629
0.6627639354790212,0.061965422633208145
0.5813819677395107,0.46399541320882337
0.5406909838697553,0.665010408496631
0.7703454919348777,0.3325052042483155
0.8851727459674388,0.16625260212415774
0.9425863729837194,0.08312630106207887
0.9712931864918597,0.041563150531039435
0.7356465932459298,0.453794277157739
0.3678232966229649,0.2268971385788695
0.43391164831148243,0.5464612711816541
0.7169558241557412,0.27323063559082705
0.8584779120778706,0.13661531779541353
0.6792389560389354,0.501320360789926
0.3396194780194677,0.250660180394963
0.16980973900973384,0.1253300901974815
0.3349048695048669,0.49567774699096007
0.6674524347524334,0.24783887349548003
0.5837262173762168,0.5569321386399593
0.7918631086881084,0.27846606931997964
0.8959315543440542,0.13923303465998982
0.9479657771720271,0.06961651732999491
0.7239828885860136,0.4678209605572168
0.6119914442930068,0.6669231821708277
0.3059957221465034,0.33346159108541384
0.6529978610732516,0.16673079554270692
